,position
1032,0.30329324492303
1033,1.5554196472706967
1034,2.439217840896588
1035,0.4089780921950379
1036,0.6998545080127203
1037,2.092940363312435
1038,0.39793793785306375
1039,0.12051622933779617
1040,0.9099674752346154
1041,0.21055787476560928
1042,0.6967653902321345
1043,0.7152370559779365
1044,0.735978160056261
1045,0.12999161109561574
1046,0.09401855819194722
1047,0.38875388581926174
1048,0.09284512904421714
1049,0.18305817825627257
1050,0.011133519074851467
1051,1.3618426533873524
1052,0.20882320367127266
1053,0.22653977284951515
1054,0.15805752592403977
1055,0.8490565822582418
1056,0.26691191695821037
1057,0.17540499344053162
1058,0.936983887350129
1059,0.6905094982431279
1060,2.96785693851911
1061,1.0691194356498628
1062,1.6883608883561045
1063,0.41705035146586994
1064,0.5416590928349555
1065,0.6673906622132584
1066,1.7484363848339826
1067,1.1905766904740012
1068,0.9181838607454289
1069,0.5803445805172939
1070,3.753477425489625
1071,1.7598905052463958
1072,1.230322061134093
1073,0.7385836764267749
1074,0.021471736523793788
1075,0.13717601399953405
1076,0.5136288235914183
1077,1.0399759944804172
1078,1.3452475344219237
1079,0.062119419085093025
1080,0.38533067618213135
1081,0.1644173435695289
1082,0.6203132765793509
1083,0.3240496896177024
1084,0.11402762830295046
1085,2.093406852699489
1086,1.4994785705420932
1087,0.09980902068231719
1088,0.4187103446676927
1089,0.367596039252694
1090,1.5730001581364108
1091,0.49118080668476916
1092,1.2584525059949676
1093,0.8970884712737025
1094,1.85463233287674
1095,0.26294701666718784
1096,2.1826318649832404
1097,1.8966222936484873
1098,0.37843991543793315
1099,1.7869190260335566
1100,2.0209865447189426
1101,1.4946745486433566
1102,1.389188701821902
1103,0.20363263657112785
1104,0.13947446294270127
1105,0.4932739707415842
1106,1.1723714559246141
1107,0.7161728597516417
1108,0.14197290163647414
1109,0.7962980611480195
1110,0.10744333883645904
1111,2.3682533687162803
1112,2.6869792767934535
1113,0.920780445186309
1114,1.7885006219661057
1115,0.02186045667080365
1116,4.167654013309303
1117,0.6632771207772776
1118,0.3125314438262351
1119,1.3563513997745662
1120,0.08277087927427212
1121,0.8708308651410749
1122,1.8662849493109979
1123,3.718035786769594
1124,0.007102718621058653
1125,1.5811863811154108
1126,1.1240826883463306
1127,0.5604879446249946
1128,0.4300456754387396
1129,3.028793419418243
1130,0.15615935759911898
1131,0.03844052405247672
1132,0.5989074355201334
1133,0.22715025178594284
1134,0.28592106270587847
1135,1.7243607755675707
1136,0.8984630343693621
1137,0.15582803887336216
1138,0.6980778565221423
1139,0.24574574667084853
1140,0.15483353316805326
1141,2.3628259103534637
1142,0.7464736164521543
1143,1.3660340476205786
1144,0.23611222749963934
1145,0.41943356543839
1146,4.584388102813625
1147,1.1676586986316397
1148,0.15152245614888704
1149,3.400247217849973
1150,0.34360249782973934
1151,0.1883144113787958
1152,1.5673111958769437
1153,0.2227914773435588
1154,0.3782131568618401
1155,1.0429765935937885
1156,0.5971315639936797
1157,0.16374018161484893
1158,0.5498738690505979
1159,0.13076846438591097
1160,0.8230497616189059
1161,0.1444056728549805
1162,0.47659239378400275
1163,0.45266201100651776
1164,1.6861960676656536
1165,1.0216468407870194
1166,0.6347647546460045
1167,0.11048713058556896
1168,0.8323062314512705
1169,2.079102866875235
1170,1.9235387328032683
1171,0.32439188078860215
1172,2.2922289587928506
1173,3.998697434043513
1174,0.4117584321613838
1175,1.7391305922519584
1176,0.2996101838436063
1177,0.9530852342282607
1178,0.28214160196803056
1179,3.226584379631593
1180,0.5143492725492862
1181,0.46414262351403335
1182,0.33181298453219527
1183,0.8645938455708349
1184,0.37911598713069794
1185,0.11115136148668817
1186,0.7478257873389177
1187,0.6722610889011587
1188,0.7592725732109671
1189,0.2696099749352111
1190,0.44562739524429357
1191,0.5451013161778522
1192,2.959009007481737
1193,1.1150827303043844
1194,0.05071691505251161
1195,1.647806717401064
1196,0.5426751015538662
1197,0.07319116426346699
1198,0.02744473675448078
1199,0.9832304954489951
1200,0.0001900971698156756
1201,0.030674760355863723
1202,1.5685768091686323
1203,0.2966100954661378
1204,2.3197925645112663
1205,0.9733050054389962
1206,0.3003671485990617
1207,2.7651945392377124
1208,0.199825092988927
1209,1.259489039984887
1210,0.8098169562944659
1211,0.6573015930141797
1212,1.94145360202047
1213,0.2207380815332304
1214,0.9015829546593572
1215,0.035027681121222426
1216,1.0341574658904351
1217,3.2896832826622693
1218,1.670448496665128
1219,0.1753908144967215
1220,2.4011963907812226
1221,0.5465332848610411
1222,0.2939771285231986
1223,0.6759421738094823
1224,0.07132148700429126
1225,0.9485823923963932
1226,1.7791048280099107
1227,0.2086963093310322
1228,0.012121972737542175
1229,0.4582735324004893
1230,1.3616815649079184
1231,0.34395398901998325
1232,0.6636089242331876
1233,1.817512453284803
1234,1.3126367618619696
1235,0.7461111376720688
1236,2.0498648944164337
1237,1.2942806287377289
1238,0.10236490650287827
1239,0.3337936140367734
1240,0.09190392825075629
1241,0.6687593107341927
1242,0.1544977173259877
1243,0.08194412201094922
1244,0.8494538379855704
1245,1.131458793753419
1246,1.0576262435762955
1247,1.0222196630105538
1248,0.1246176203470826
1249,0.11976902419520982
1250,0.025450457304807703
1251,0.11281796720312451
1252,0.18251551819513068
1253,1.416520861018578
1254,0.5688273589488566
1255,1.55020416049593
1256,5.3495406111288935
1257,0.8542427929186833
1258,0.43502086221759484
1259,0.036758564881106855
1260,1.2776902998833994
1261,0.14303022916067998
1262,1.3086867527943036
1263,4.856698771649257
1264,0.8672696627403939
1265,0.6080582149920031
1266,1.417097558767712
1267,1.7780525405484173
1268,0.19651680839386182
1269,0.7629711043158168
1270,1.0211651926524437
1271,2.3150595588147582
1272,0.5448923200985634
1273,1.5394301117825426
1274,0.7548737090221955
1275,2.6404529096941554
1276,1.759021812026393
1277,1.8144312965159044
1278,0.03697006057594179
1279,1.453753778687829
1280,0.038564147026577726
1281,3.497118184080711
1282,3.9490651880832823
1283,1.4347455964073583
1284,0.3708809636437026
1285,0.02312808183902662
1286,1.4381773518007295
1287,0.5344333262627766
1288,5.8383813411049275
1289,0.43724277943069745
1290,0.4799048005873995
1291,0.38709741438171114
1292,1.8902976161514444
1293,0.9767954314564622
1294,0.6032347991022895
1295,0.1327147913267819
1296,0.19308957365846094
1297,0.38456992954557245
1298,1.8817902723640352
1299,0.07585758056032187
1300,0.18363309807603653
1301,3.0840031895263538
1302,2.5295379737546386
1303,0.45662606294203806
1304,0.6941398668898571
1305,0.5548598851621662
1306,0.7647478594029299
1307,1.7704782309047717
1308,1.0928623337185497
1309,0.032935010208092474
1310,0.624418688649235
1311,2.4621060418218934
1312,1.7904419482982457
1313,3.1121824995097036
1314,0.19317647954288286
1315,2.0578160123523936
1316,0.6282059654809722
1317,0.6752624293601113
1318,1.1468492267916932
1319,1.142754928538385
1320,0.11925434239739213
1321,0.49326272451137715
1322,0.7585516431495581
1323,2.0331148952657543
1324,1.1631032725261023
1325,1.0140521564471254
1326,0.2351781122706121
1327,0.006725771976474022
1328,0.37251048272044013
1329,2.411670691137914
1330,0.17642457247419602
1331,2.7519075439514196
1332,0.585858494618328
1333,0.4390905045450062
1334,0.2820891708912126
1335,0.42661997983938477
1336,0.10774815487567135
1337,1.2927170963989079
1338,2.2527243307033706
1339,1.024054136495472
1340,0.22310026840171582
1341,0.37220294054641756
1342,0.045764556130104744
1343,0.7912788264990283
1344,3.7495226733159552
1345,0.3711078371983341
1346,0.39070811102519
1347,0.741652638502295
1348,0.4623546594970233
1349,0.03825730703737263
1350,0.32358350285800386
1351,0.8077422052076526
1352,0.9260432463681474
1353,0.04557965471157428
1354,1.3087570276753313
1355,0.35204651075709664
1356,0.01812157497282635
1357,0.20840933080876678
1358,0.6400499714620946
1359,2.963489046121483
1360,0.27860861196032866
1361,2.052883530956787
1362,0.5160773390313215
1363,0.013469152794408829
1364,0.004202553363579494
1365,0.5898573272429681
1366,3.3256743071680557
1367,1.4010577437896596
1368,0.3781454246548044
1369,0.532652286603892
1370,0.6299766098060077
1371,0.49963695945701436
1372,0.6299607460866953
1373,2.8655448822982352
1374,0.106792353661312
1375,0.20573658553430843
1376,1.340895758996121
1377,1.8123632418402997
1378,0.8101850984040118
1379,0.7628434184286813
1380,0.2750772180547868
1381,0.24427966647766974
1382,3.0106251706671094
1383,0.788402096420776
1384,0.1331014868002524
1385,0.26055150298284163
1386,0.5261737452151419
1387,0.4462197859412798
1388,0.24950131919769264
1389,0.12110877750451
1390,2.418746557984069
1391,0.8142208505624382
1392,1.934587349523635
1393,0.35926564303706954
1394,0.017775577142513467
1395,0.44066892197319874
1396,0.07389503796694888
1397,2.4195788447490485
1398,0.0622714398529049
1399,1.1630729091747765
1400,0.16097658457073127
1401,0.20095501291631282
1402,1.0695276547089863
1403,2.433085495819519
1404,2.04054401480324
1405,1.2963626415345748
1406,0.1599603314110558
1407,0.0647176931182509
1408,2.0237703241284124
1409,0.11725284725814827
1410,0.8609209654392029
1411,2.741970872221682
1412,0.1318862652831034
1413,1.3903991839350902
1414,0.5620066833134978
1415,0.8675453330666797
1416,1.924195503703111
1417,0.8121602367880294
1418,1.7625495217586435
1419,1.3627625023582963
1420,0.17006564066717816
1421,1.940492338104279
1422,2.2831714490273454
1423,0.603063998299821
1424,1.3181468691590488
1425,0.4043293286056372
1426,0.2432345602285021
1427,0.5262683830168658
1428,0.030868540016026767
1429,0.3755515426605925
1430,0.06505770483039404
1431,0.07861384078866979
1432,0.01446695344073936
1433,0.062148976442619276
1434,2.8752069999384857
1435,0.9680549655855349
1436,1.3317645898204358
1437,0.3651383404975665
1438,1.8532834723809941
1439,0.28323753018386505
1440,1.4960190692507975
1441,0.9052847830893869
1442,0.11497070468103808
1443,0.864020317797718
1444,1.3123267000775058
1445,0.9663815649875899
1446,0.07736359837070789
1447,0.61069692087658
1448,1.6309590203680182
1449,4.572486461592148
1450,0.19009344929458466
1451,0.6198164532709761
1452,2.518425639660195
1453,1.662370670514092
1454,0.5734855170396809
1455,1.4244202724938575
1456,1.8519933559450463
1457,3.0375953162844254
1458,3.22292623565913
1459,0.49469875666897706
1460,2.0557191445916767
1461,1.4398251290226716
1462,0.8884069689339906
1463,0.05868231233372228
1464,1.6108085119508346
1465,0.1888621253597211
1466,0.37905580774254805
1467,0.19349522891115978
1468,0.07420694951404981
1469,0.3363881166529058
1470,2.057299747780134
1471,3.474718294319093
1472,1.9219179621028042
1473,1.6799373062902452
1474,0.1821552603319566
1475,0.6059876975457379
1476,0.3442411158772696
1477,1.9287225512634418
1478,1.6193560410033347
1479,0.6681783941202912
1480,0.11300141918162693
1481,4.696815184044557
1482,1.9952200357840866
1483,0.27191173581858685
1484,0.5104984403337218
1485,0.8737829388275548
1486,0.6750580178411048
1487,0.14513317645681312
1488,0.6179151473781801
1489,0.0814991866982242
1490,1.169107080830081
1491,0.989460197491509
1492,0.9618049430061156
1493,0.996270988918502
1494,0.11021339435081905
1495,0.749039812455052
1496,1.421989632820495
1497,0.2716644125934815
1498,1.2417665225291221
1499,1.187938792728628
1500,0.09772222111642773
1501,0.2295526237791647
1502,1.8000636761232134
1503,1.1707446193724231
1504,1.2777888594905866
1505,0.2032929015738809
1506,0.6693751296713053
1507,0.7330875424343044
1508,0.9190936462687468
1509,0.4439199945710903
1510,2.392100400235977
1511,0.4520746367768284
1512,1.1708051405105682
1513,1.525700901961199
1514,3.817576078793583
1515,0.3842810863502805
1516,1.4048164873834226
1517,0.18522925929384604
1518,0.8283934973123248
1519,0.0894385999648816
1520,0.02518742455625813
1521,1.3541491555696017
1522,0.14371433561273633
1523,1.4450624628286766
1524,1.7669184058122875
1525,0.1864680010099768
1526,0.5515695664736063
1527,0.6568752822945086
1528,0.5465763205842277
1529,0.13574564001204883
1530,1.3680764281229594
1531,0.4525905827288679
1532,0.621942306510273
1533,0.6641998227416527
1534,1.1753672134012305
1535,0.08014693531971191
1536,2.126057353596819
1537,3.1750294631108322
1538,1.344048166868743
1539,2.904862414949976
1540,0.1551276033246912
1541,0.6605752443304245
1542,0.4363987267052371
1543,0.31392106063160324
1544,0.25851390494975496
1545,1.1778144868853986
1546,1.2652022487462165
1547,0.05221039614080251
1548,4.060917614548562
1549,3.145474753203487
1550,0.08064778842341422
1551,0.5621430818987463
1552,0.1272272162634358
1553,0.05776573238165816
1554,1.7588546987388751
1555,2.238842721216761
1556,0.7194410226065739
1557,0.6057617854365627
1558,0.05244278257154317
1559,0.47513933342916126
1560,0.1764322860440674
1561,0.14638678993084114
1562,0.6618997960098375
1563,0.7819677169479793
1564,0.7327305726511336
1565,1.3378706485955583
1566,3.129246188246654
1567,1.8290548417466423
1568,1.8756972605376903
1569,2.545190179677755
1570,0.035543480653525104
1571,1.7736408595613504
1572,2.4049633456251307
1573,0.17502359724919397
1574,2.1661978232208
1575,0.3773030853097364
1576,1.2305369965096948
1577,0.21860660446946256
1578,0.2608250169864602
1579,3.1642741704839294
1580,0.22669418035434535
1581,0.4903931171227313
1582,0.35282577753591593
1583,2.685946950350379
1584,0.17752267426260135
1585,3.823960754143688
1586,0.49849965412461633
1587,1.0911049690580228
1588,0.5879865925127769
1589,0.11456997975939379
1590,2.034392280099211
1591,1.4186400057821495
1592,0.9204051718388643
1593,1.4928835415545392
1594,0.9578430159089805
1595,0.40445019733616866
1596,2.640128460906256
1597,1.6751773365919156
1598,0.9041047591336954
1599,2.195490612998566
1600,0.18282871584168223
1601,0.33450740023913644
1602,0.40048434458413057
1603,0.1176397218580579
1604,1.336281959460441
1605,0.5856286271137816
1606,1.7985306827958312
1607,2.26940346153153
1608,1.9686100153254817
1609,2.1097852404693236
1610,1.1357536748407844
1611,0.45327984327258053
1612,0.0871232047993735
1613,0.9365568131799804
1614,2.9712121374343505
1615,1.4714549546933455
1616,0.2615128347753976
1617,0.4441498149693501
1618,2.480710857014179
1619,0.3593625652622764
1620,0.9332226631097622
1621,0.979795449338901
1622,1.615377420487329
1623,0.7121799834601578
1624,0.9189754476175173
1625,1.7153670680038402
1626,1.0502704543785697
1627,0.17244684165198193
1628,0.2588394870413714
1629,2.265566741390046
1630,1.2533584202692374
1631,0.004982386743201301
1632,0.8281536501599157
1633,1.7794294799607455
1634,0.1375444579589528
1635,1.1110950864754183
1636,2.031540752953781
1637,0.025626780977784834
1638,0.9213826199825743
1639,0.24012971478502818
1640,0.017527815442060724
1641,0.04140898556631939
1642,2.510599455749228
1643,2.691938913461609
1644,2.735824142824173
1645,3.705531740246813
1646,0.00563356280621416
1647,2.928109301933058
1648,1.2212353882943296
1649,0.08065372774683172
1650,0.167110885580285
1651,0.6592574850680887
1652,1.1975732473839213
1653,1.4240271968173706
1654,0.04740197801429347
1655,0.7159060204961213
1656,0.5584457604620712
1657,1.690182378498785
1658,0.7348385417256718
1659,0.23692820582084032
1660,1.9756236746801885
1661,0.6185062302524262
1662,4.35706384285947
1663,0.5151768130924117
1664,0.9811790018882254
1665,0.2584593207334141
1666,0.8170781032527225
1667,0.6689971954183059
1668,0.4043841895433534
1669,1.1572967971067343
1670,1.1288637904195007
1671,0.6419651673562937
1672,0.8985492480296188
1673,1.073959667814751
1674,1.1259905007114295
1675,0.32309730219775845
1676,0.12250865776686294
1677,1.5453224974369475
1678,0.19874866676970948
1679,0.2528843981157137
1680,0.09389006624575927
1681,1.0639444304002255
1682,1.399185707047496
1683,0.8196527877289937
1684,0.9884426075117292
1685,0.08753923921837246
1686,0.4840626002956151
1687,0.32367293506971023
1688,0.25004302175319815
1689,0.2510570319351909
1690,0.6585081789738176
1691,3.1624439840068623
1692,0.053560642874602035
1693,2.8680046676970616
1694,0.5143089306695596
1695,2.2625173548603463
1696,0.6909510225859405
1697,0.08756783382414832
1698,2.389633657787913
1699,0.29379280747618663
1700,3.4814541450614063
1701,1.3521602143261162
1702,1.948424671675082
1703,0.441997404427651
1704,0.3139707448562253
1705,1.5730742476911053
1706,2.063344125903454
1707,0.9858740400477639
1708,1.0548712415825368
1709,1.6844865284764805
1710,0.6913530196708341
1711,1.1102147301649745
1712,4.374685546334693
1713,1.3366853329630846
1714,1.2068288065142876
1715,3.6757620923411025
1716,0.02685185823693645
1717,0.9816184868443418
1718,0.141407042133535
1719,1.8928642209662192
1720,1.666889661376559
1721,0.5607213243460443
1722,0.5880795505672891
1723,0.8198525789001571
1724,2.3257563434470265
1725,2.2557414444878146
1726,0.7895126438053949
1727,1.0811664334822395
1728,0.2975750418374356
1729,0.42732293041620023
1730,0.4122024028183327
1731,0.5183559323895971
1732,5.085463395669823
1733,0.7664284407383006
1734,0.36559885961411437
1735,0.16223416681078667
1736,0.7435102742251859
1737,1.6255961654939735
1738,0.24788791120059273
1739,0.3348781405762987
1740,0.6679752637258689
1741,0.3591884489081507
1742,2.6811484481397625
1743,0.1705888385469687
1744,1.6970520009580536
1745,0.3603791197565604
1746,0.4465418534890694
1747,0.13813603815944425
1748,0.7423508074041807
1749,0.5663897283493973
1750,0.9054680506433308
1751,0.48398214312164506
1752,0.4784928292080484
1753,0.0369024337012675
1754,0.44827910671065097
1755,0.031359258326146534
1756,0.32466473666680684
1757,1.4235184385021764
1758,1.3004383064028109
1759,0.009477342448360196
1760,4.1193076198208685
1761,0.387681011136607
1762,1.1170542468397855
1763,0.036080896621890395
1764,2.418793359633555
1765,0.5696139385042893
1766,0.12343317955656609
1767,0.6332670952548165
1768,2.8331275168576853
1769,1.8151494041708613
1770,0.34437783592246585
1771,0.5446776722764906
1772,2.5526037426903843
1773,0.7743676171392787
1774,0.8840527445472053
1775,0.9051326687993771
1776,0.1965171840577491
1777,1.051091960822806
1778,0.9576385331300754
1779,0.32629486314357936
1780,2.0732334866097726
1781,1.4330457492068693
1782,0.3969323165933731
1783,0.18841706150301596
1784,2.7996521781012333
1785,0.20848295392455618
1786,2.5879349728437426
1787,1.516236082019299
1788,2.9418211649173105
1789,1.3531625406097516
1790,0.06949910426784824
1791,1.0170885579444713
1792,1.5205828903752552
1793,0.8295165851332452
1794,0.8973446751831093
1795,0.42489202026562495
1796,0.18010233514281915
1797,1.061618185562265
1798,0.8776092762699719
1799,0.2627712391578327
1800,2.6801849467095153
1801,2.508184363877543
1802,0.5596674549627364
1803,1.9427830805732988
1804,0.021589295960824175
1805,1.1105530193745676
1806,0.4861831410978035
1807,0.6055399811826189
1808,0.1910660437179689
1809,0.791165826386757
1810,0.989782854873371
1811,0.8908998128243462
1812,0.18604741764850272
1813,2.1101530465355642
1814,0.7344541880138267
1815,1.3507210242419332
1816,0.885371035292146
1817,0.8774906072943236
1818,0.1449509485716098
1819,0.2485039158449166
1820,0.41064556258554874
1821,2.301730445288814
1822,0.016543659041067374
1823,0.10594349480093167
1824,0.2159387276978062
1825,0.36377308205416536
1826,0.39762955016950674
1827,0.8344137853717589
1828,1.4608173170304206
1829,0.4374717933231515
1830,1.7249000985793452
1831,1.1302903330200098
1832,0.18272477419237682
1833,1.525205903134614
1834,1.410306036467632
1835,1.462282296932077
1836,1.9358897671388229
1837,0.14274883357865514
1838,0.27873918134781284
1839,0.6192112798221096
1840,0.9536262279772287
1841,2.030741446903594
1842,1.1513228523093364
1843,1.0428929676461554
1844,2.5894093308874018
1845,0.2435678890608409
1846,0.5351599495368473
1847,0.9500923299289351
1848,0.32356195463531645
1849,3.4524364874907114
1850,1.4891895352558153
1851,0.25387014906109145
1852,0.8697553062020982
1853,0.14318964310084015
1854,0.06582326973384396
1855,0.641300222116594
1856,1.7691389058126932
1857,0.42916852708431724
1858,0.2789007046603293
1859,0.3165572336853525
1860,0.29073832610647843
1861,0.006750565958835706
1862,0.2011876484987562
1863,0.05142937041439211
1864,0.9034977504287729
1865,0.7742879235446809
1866,0.07786658173481929
1867,0.6001042503395155
1868,1.02204629064958
1869,0.11174034547660146
1870,1.8811821546971643
1871,1.4787870522626954
1872,0.8893548385163172
1873,0.5404691676337271
1874,2.9801354435319127
1875,1.0073710724293183
1876,0.6668013195437064
1877,0.9602428164679587
1878,1.9496597921118657
1879,0.864538913694946
1880,0.14856251792477276
1881,0.677013291855791
1882,0.9322197709104696
1883,2.0816204477300944
1884,1.5346976194222797
1885,0.007074489172520796
1886,2.2956199567077338
1887,0.8309577246545221
1888,1.269341880012558
1889,0.13817524870555908
1890,0.2728755457232791
1891,2.3686721121709535
1892,1.9919329749781596
1893,0.13545626026973834
1894,0.13104967510780077
1895,0.34763086213825495
1896,0.5995950484055202
1897,0.6135424561679312
1898,0.3392260015066455
1899,0.012702697467813245
1900,2.341186667329693
1901,0.08903431352933505
1902,0.3487289672151857
1903,0.24099356046714232
1904,6.858882713482421
1905,0.468040135052948
1906,0.030988561614581134
1907,1.7589171156402876
1908,0.2872250437007882
1909,0.05871441381236673
1910,0.09386792344983917
1911,0.20187918540851663
1912,0.46954401768596943
1913,0.05458074156180627
1914,1.4580104263004783
1915,0.04344622107339341
1916,0.3605099084628907
1917,0.9489765894388376
1918,0.41731220148753023
1919,0.399876603729897
1920,3.1209104844915663
1921,2.059297351395405
1922,0.10526740450015405
1923,0.06360671145048315
1924,2.1222782516840573
1925,0.4679358821116006
1926,0.9242045175282566
1927,0.6992551054481291
1928,4.144926028291617
1929,0.43339602748840705
1930,0.6391848249792877
1931,0.25761558644812027
1932,0.7674703671809886
1933,4.577319902139143
1934,1.2755775025028881
1935,1.346038973279186
1936,3.016310349785872
1937,0.6494363032367069
1938,0.3787233472323516
1939,0.26780670099659715
1940,0.23042862487967097
1941,0.3472376615704729
1942,0.0492651644079187
1943,2.098167080532365
1944,0.6282735816491188
1945,0.9487969784135616
1946,1.4257535551993117
1947,1.3821088194212223
1948,0.8551624228251127
1949,0.10853186865316028
1950,0.029110533934354026
1951,0.37631905076706035
1952,2.1920461302748953
1953,3.046630418116036
1954,0.18638212096531137
1955,0.7588495913651244
1956,0.8926113141817806
1957,1.2224506341461043
1958,0.15972586084114604
1959,0.7040283249580568
1960,2.821463016571911
1961,0.15784322175700533
1962,0.1504362446161121
1963,1.4260962577726164
1964,0.44520950850074076
1965,1.3094372354323003
1966,0.8820828003854398
1967,2.427269622847256
1968,0.1069416535077712
1969,0.10466391818545828
1970,3.1398319846647382
1971,0.13917650856018532
1972,2.850560471344135
1973,0.5219938157499996
1974,0.34327809868732384
1975,0.06329720656196114
1976,0.7324725792283169
1977,0.5572850987683197
1978,0.3751792927299168
1979,2.117280267985335
1980,0.37633184978921064
1981,1.1584657644309908
1982,0.7009693821342539
1983,0.5363610884262325
1984,1.8846131803541075
1985,1.018706150830293
1986,1.1603045679268567
1987,0.494179393284341
1988,0.38002187404176047
1989,0.25548644691665123
1990,0.6996970303543492
1991,0.602219367985297
1992,0.09794357375395456
1993,2.316443100914774
1994,0.05047509994280734
1995,3.511393630548227
1996,0.21773457687954845
1997,0.24689229174804841
1998,0.006541956609864161
1999,1.584309277886758
2000,3.7882327060773298
2001,0.6718740769966605
2002,0.091186541697498
2003,0.14400462333188055
2004,0.5744415262106117
2005,0.6710769171928304
2006,3.0010486573707276
2007,0.8740690895559831
2008,0.15273257533417764
2009,0.8876898217561044
2010,0.26640480991443377
2011,0.5096378673082721
2012,0.14222805587827353
2013,0.30697423890084213
2014,0.06194528973394543
2015,0.4541973765868688
2016,2.181264134748921
2017,1.0205993594614728
2018,5.881844572017474
